rw,num_jobs,cache_size,qd,metric,unit,value
randwrite,1,1024KB,72,latency_p90,us,1139.000000
randwrite,1,1024KB,88,latency_p90,us,1319.000000
randwrite,1,1024KB,96,latency_p90,us,1303.000000
randwrite,1,1024KB,112,latency_p90,us,1467.000000
randwrite,1,1024KB,128,latency_p90,us,1467.000000
randwrite,1,1536KB,1,latency_p90,us,519.000000
randwrite,1,1536KB,2,latency_p90,us,519.000000
randwrite,1,1536KB,4,latency_p90,us,537.000000
randwrite,1,1536KB,8,latency_p90,us,545.000000
randwrite,1,1536KB,16,latency_p90,us,611.000000
randwrite,1,1536KB,24,latency_p90,us,676.000000
randwrite,1,1536KB,40,latency_p90,us,824.000000
randwrite,1,1536KB,56,latency_p90,us,938.000000
randwrite,1,1536KB,72,latency_p90,us,1020.000000
randwrite,1,1536KB,88,latency_p90,us,1123.000000
randwrite,1,1536KB,96,latency_p90,us,1188.000000
randwrite,1,1536KB,112,latency_p90,us,1221.000000
randwrite,1,1536KB,128,latency_p90,us,1254.000000
randwrite,1,2048KB,1,latency_p90,us,469.000000
randwrite,1,2048KB,2,latency_p90,us,490.000000
randwrite,1,2048KB,4,latency_p90,us,465.000000
randwrite,1,2048KB,8,latency_p90,us,515.000000
randwrite,1,2048KB,16,latency_p90,us,586.000000
randwrite,1,2048KB,24,latency_p90,us,611.000000
randwrite,1,2048KB,40,latency_p90,us,725.000000
randwrite,1,2048KB,56,latency_p90,us,857.000000
randwrite,1,2048KB,72,latency_p90,us,996.000000
randwrite,1,2048KB,88,latency_p90,us,1172.000000
randwrite,1,2048KB,96,latency_p90,us,2573.000000
randwrite,1,2048KB,112,latency_p90,us,1582.000000
randwrite,1,2048KB,128,latency_p90,us,1532.000000
randwrite,4,512KB,1,latency_p90,us,562.000000
randwrite,4,512KB,2,latency_p90,us,627.000000
randwrite,4,512KB,4,latency_p90,us,725.000000
randwrite,4,512KB,8,latency_p90,us,848.000000
randwrite,4,512KB,16,latency_p90,us,1090.000000
randwrite,4,512KB,24,latency_p90,us,1352.000000
randwrite,4,512KB,40,latency_p90,us,1909.000000
randwrite,4,512KB,56,latency_p90,us,2311.000000
randwrite,4,512KB,72,latency_p90,us,2409.000000
randwrite,4,512KB,88,latency_p90,us,2040.000000
randwrite,4,512KB,96,latency_p90,us,2057.000000
randwrite,4,512KB,112,latency_p90,us,2868.000000
randwrite,4,512KB,128,latency_p90,us,3294.000000
randwrite,4,1024KB,1,latency_p90,us,562.000000
randwrite,4,1024KB,2,latency_p90,us,603.000000
randwrite,4,1024KB,4,latency_p90,us,668.000000
randwrite,4,1024KB,8,latency_p90,us,766.000000
randwrite,4,1024KB,16,latency_p90,us,873.000000
randwrite,4,1024KB,24,latency_p90,us,988.000000
randwrite,4,1024KB,40,latency_p90,us,1037.000000
randwrite,4,1024KB,56,latency_p90,us,1254.000000
randwrite,4,1024KB,72,latency_p90,us,1516.000000
randwrite,4,1024KB,88,latency_p90,us,2057.000000
randwrite,4,1024KB,96,latency_p90,us,5211.000000
randwrite,4,1024KB,112,latency_p90,us,113771.000000
randwrite,4,1024KB,128,latency_p90,us,158335.000000
randwrite,4,1536KB,1,latency_p90,us,537.000000
randwrite,4,1536KB,2,latency_p90,us,562.000000
randwrite,4,1536KB,4,latency_p90,us,619.000000
randwrite,4,1536KB,8,latency_p90,us,709.000000
randwrite,4,1536KB,16,latency_p90,us,766.000000
randwrite,4,1536KB,24,latency_p90,us,775.000000
randwrite,4,1536KB,40,latency_p90,us,963.000000
randwrite,4,1536KB,56,latency_p90,us,2606.000000
randwrite,4,1536KB,72,latency_p90,us,123208.000000
randwrite,4,1536KB,88,latency_p90,us,107480.000000
randwrite,4,1536KB,96,latency_p90,us,121111.000000
randwrite,4,1536KB,112,latency_p90,us,154141.000000
randwrite,4,1536KB,128,latency_p90,us,185598.000000
randwrite,4,2048KB,1,latency_p90,us,482.000000
randwrite,4,2048KB,2,latency_p90,us,545.000000
randwrite,4,2048KB,4,latency_p90,us,594.000000
randwrite,4,2048KB,8,latency_p90,us,660.000000
randwrite,4,2048KB,16,latency_p90,us,889.000000
randwrite,4,2048KB,24,latency_p90,us,1205.000000
randwrite,4,2048KB,40,latency_p90,us,1909.000000
randwrite,4,2048KB,56,latency_p90,us,2638.000000
randwrite,4,2048KB,72,latency_p90,us,3458.000000
randwrite,4,2048KB,88,latency_p90,us,4228.000000
randwrite,4,2048KB,96,latency_p90,us,4555.000000
randwrite,4,2048KB,112,latency_p90,us,5342.000000
randwrite,4,2048KB,128,latency_p90,us,6063.000000
randwrite,8,512KB,1,latency_p90,us,627.000000
randwrite,8,512KB,2,latency_p90,us,725.000000
randwrite,8,512KB,4,latency_p90,us,840.000000
randwrite,8,512KB,8,latency_p90,us,1012.000000
randwrite,8,512KB,16,latency_p90,us,1188.000000
randwrite,8,512KB,24,latency_p90,us,1369.000000
randwrite,8,512KB,40,latency_p90,us,1909.000000
randwrite,8,512KB,56,latency_p90,us,2769.000000
randwrite,8,512KB,72,latency_p90,us,4113.000000
randwrite,8,512KB,88,latency_p90,us,72877.000000
randwrite,8,512KB,96,latency_p90,us,137364.000000
randwrite,8,512KB,112,latency_p90,us,177210.000000
randwrite,8,512KB,128,latency_p90,us,189793.000000
randwrite,8,1024KB,1,latency_p90,us,619.000000
randwrite,8,1024KB,2,latency_p90,us,676.000000
randwrite,8,1024KB,4,latency_p90,us,734.000000
randwrite,8,1024KB,8,latency_p90,us,766.000000
randwrite,8,1024KB,16,latency_p90,us,971.000000
randwrite,8,1024KB,24,latency_p90,us,1287.000000
randwrite,8,1024KB,40,latency_p90,us,78119.000000
randwrite,8,1024KB,56,latency_p90,us,139461.000000
randwrite,8,1024KB,72,latency_p90,us,185598.000000
randwrite,8,1024KB,88,latency_p90,us,208667.000000
randwrite,8,1024KB,96,latency_p90,us,206570.000000
randwrite,8,1024KB,112,latency_p90,us,217056.000000
randwrite,8,1024KB,128,latency_p90,us,252707.000000
randwrite,8,1536KB,1,latency_p90,us,603.000000
randwrite,8,1536KB,2,latency_p90,us,619.000000
randwrite,8,1536KB,4,latency_p90,us,701.000000
randwrite,8,1536KB,8,latency_p90,us,832.000000
randwrite,8,1536KB,16,latency_p90,us,1156.000000
randwrite,8,1536KB,24,latency_p90,us,1663.000000
randwrite,8,1536KB,40,latency_p90,us,46924.000000
randwrite,8,1536KB,56,latency_p90,us,187696.000000
randwrite,8,1536KB,72,latency_p90,us,173016.000000
randwrite,8,1536KB,88,latency_p90,us,202376.000000
randwrite,8,1536KB,96,latency_p90,us,206570.000000
randwrite,8,1536KB,112,latency_p90,us,212861.000000
randwrite,8,1536KB,128,latency_p90,us,208667.000000
randwrite,8,2048KB,1,latency_p90,us,537.000000
randwrite,8,2048KB,2,latency_p90,us,603.000000
randwrite,8,2048KB,4,latency_p90,us,676.000000
randwrite,8,2048KB,8,latency_p90,us,898.000000
randwrite,8,2048KB,16,latency_p90,us,1532.000000
randwrite,8,2048KB,24,latency_p90,us,2278.000000
randwrite,8,2048KB,40,latency_p90,us,3818.000000
randwrite,8,2048KB,56,latency_p90,us,5407.000000
randwrite,8,2048KB,72,latency_p90,us,6849.000000
randwrite,8,2048KB,88,latency_p90,us,8455.000000
randwrite,8,2048KB,96,latency_p90,us,9503.000000
randwrite,8,2048KB,112,latency_p90,us,102237.000000
randwrite,8,2048KB,128,latency_p90,us,110625.000000
randwrite,16,512KB,1,latency_p90,us,881.000000
randwrite,16,512KB,2,latency_p90,us,1221.000000
randwrite,16,512KB,4,latency_p90,us,1303.000000
randwrite,16,512KB,8,latency_p90,us,1516.000000
randwrite,16,512KB,16,latency_p90,us,3294.000000
randwrite,16,512KB,24,latency_p90,us,5342.000000
randwrite,16,512KB,40,latency_p90,us,183501.000000
randwrite,16,512KB,56,latency_p90,us,225444.000000
randwrite,16,512KB,72,latency_p90,us,287310.000000
randwrite,16,512KB,88,latency_p90,us,287310.000000
randwrite,16,512KB,96,latency_p90,us,291505.000000
randwrite,16,512KB,112,latency_p90,us,287310.000000
randwrite,16,512KB,128,latency_p90,us,291505.000000
randwrite,16,1024KB,1,latency_p90,us,799.000000
randwrite,16,1024KB,2,latency_p90,us,996.000000
randwrite,16,1024KB,4,latency_p90,us,1254.000000
randwrite,16,1024KB,8,latency_p90,us,2114.000000
randwrite,16,1024KB,16,latency_p90,us,4080.000000
randwrite,16,1024KB,24,latency_p90,us,141558.000000
randwrite,16,1024KB,40,latency_p90,us,206570.000000
randwrite,16,1024KB,56,latency_p90,us,263193.000000
randwrite,16,1024KB,72,latency_p90,us,287310.000000
randwrite,16,1024KB,88,latency_p90,us,308282.000000
randwrite,16,1024KB,96,latency_p90,us,316670.000000
randwrite,16,1024KB,112,latency_p90,us,325059.000000
randwrite,16,1536KB,1,latency_p90,us,701.000000
randwrite,16,1536KB,2,latency_p90,us,988.000000
randwrite,16,1536KB,4,latency_p90,us,1319.000000
randwrite,16,1536KB,8,latency_p90,us,2474.000000
randwrite,16,1536KB,16,latency_p90,us,58983.000000
randwrite,16,1536KB,24,latency_p90,us,122160.000000
randwrite,16,1536KB,40,latency_p90,us,196084.000000
randwrite,16,1536KB,56,latency_p90,us,214959.000000
randwrite,16,1536KB,72,latency_p90,us,278922.000000
randwrite,16,1536KB,88,latency_p90,us,278922.000000
randwrite,16,1536KB,96,latency_p90,us,312476.000000
randwrite,16,1536KB,112,latency_p90,us,308282.000000
randwrite,16,1536KB,128,latency_p90,us,329253.000000
randwrite,16,2048KB,1,latency_p90,us,881.000000
randwrite,16,2048KB,2,latency_p90,us,1303.000000
randwrite,16,2048KB,4,latency_p90,us,1663.000000
randwrite,16,2048KB,8,latency_p90,us,2343.000000
randwrite,16,2048KB,16,latency_p90,us,3884.000000
randwrite,16,2048KB,24,latency_p90,us,5800.000000
randwrite,16,2048KB,40,latency_p90,us,10159.000000
randwrite,16,2048KB,56,latency_p90,us,123208.000000
randwrite,16,2048KB,72,latency_p90,us,130548.000000
randwrite,16,2048KB,88,latency_p90,us,135267.000000
randwrite,16,2048KB,96,latency_p90,us,139461.000000
randwrite,16,2048KB,112,latency_p90,us,143655.000000
randwrite,16,2048KB,128,latency_p90,us,147850.000000
randwrite,64,512KB,1,latency_p90,us,1434.000000
randwrite,64,512KB,2,latency_p90,us,2540.000000
randwrite,64,512KB,4,latency_p90,us,4293.000000
randwrite,64,512KB,8,latency_p90,us,202376.000000
randwrite,64,512KB,16,latency_p90,us,291505.000000
randwrite,64,512KB,24,latency_p90,us,295699.000000
randwrite,64,512KB,40,latency_p90,us,316670.000000
randwrite,64,512KB,72,latency_p90,us,734004.000000
randwrite,64,512KB,88,latency_p90,us,826278.000000
randwrite,64,512KB,96,latency_p90,us,943719.000000
randwrite,64,512KB,112,latency_p90,us,995000.000000
randwrite,64,512KB,128,latency_p90,us,1053000.000000
randwrite,64,1024KB,1,latency_p90,us,1614.000000
randwrite,64,1024KB,2,latency_p90,us,2540.000000
randwrite,64,1024KB,4,latency_p90,us,5997.000000
randwrite,64,1024KB,8,latency_p90,us,187696.000000
randwrite,64,1024KB,16,latency_p90,us,278922.000000
randwrite,64,1024KB,88,latency_p90,us,801113.000000
randwrite,64,1024KB,96,latency_p90,us,809501.000000
randwrite,64,1024KB,112,latency_p90,us,986000.000000
randwrite,64,1024KB,128,latency_p90,us,1011000.000000
randwrite,64,1536KB,1,latency_p90,us,1565.000000
randwrite,64,1536KB,2,latency_p90,us,3064.000000
randwrite,64,1536KB,4,latency_p90,us,143655.000000
randwrite,64,1536KB,8,latency_p90,us,200279.000000
randwrite,64,1536KB,16,latency_p90,us,210764.000000
randwrite,64,1536KB,24,latency_p90,us,240124.000000
randwrite,64,1536KB,40,latency_p90,us,430000.000000
randwrite,64,1536KB,56,latency_p90,us,634000.000000
randwrite,64,1536KB,72,latency_p90,us,860000.000000
randwrite,64,1536KB,88,latency_p90,us,1070000.000000
randwrite,64,1536KB,96,latency_p90,us,1183000.000000
randwrite,64,1536KB,112,latency_p90,us,1469000.000000
randwrite,64,1536KB,128,latency_p90,us,1720000.000000
randwrite,64,2048KB,1,latency_p90,us,1745.000000
randwrite,64,2048KB,2,latency_p90,us,2474.000000
randwrite,64,2048KB,4,latency_p90,us,4293.000000
randwrite,64,2048KB,8,latency_p90,us,10814.000000
randwrite,64,2048KB,16,latency_p90,us,145753.000000
randwrite,64,2048KB,24,latency_p90,us,154141.000000
randwrite,64,2048KB,40,latency_p90,us,166724.000000
randwrite,64,2048KB,56,latency_p90,us,170918.000000
randwrite,64,2048KB,72,latency_p90,us,181404.000000
randwrite,64,2048KB,88,latency_p90,us,304088.000000
randwrite,64,2048KB,96,latency_p90,us,316670.000000
randwrite,64,2048KB,112,latency_p90,us,341836.000000
randwrite,64,2048KB,128,latency_p90,us,472000.000000
