rw,num_jobs,cache_size,qd,metric,unit,value
randwrite,1,2048KB,104,latency_avg,us,1109.818518
randwrite,1,2048KB,112,latency_avg,us,1193.858968
randwrite,1,2048KB,120,latency_avg,us,1278.222454
randwrite,1,2048KB,128,latency_avg,us,1362.814167
randwrite,2,512KB,1,latency_avg,us,615.798953
randwrite,2,512KB,2,latency_avg,us,632.900081
randwrite,2,512KB,4,latency_avg,us,668.025068
randwrite,2,512KB,8,latency_avg,us,741.946123
randwrite,2,512KB,16,latency_avg,us,904.161576
randwrite,2,512KB,24,latency_avg,us,1084.561862
randwrite,2,512KB,32,latency_avg,us,1281.487777
randwrite,2,512KB,40,latency_avg,us,1492.907538
randwrite,2,512KB,48,latency_avg,us,1716.626019
randwrite,2,512KB,56,latency_avg,us,1950.469957
randwrite,2,512KB,64,latency_avg,us,2192.426314
randwrite,2,512KB,72,latency_avg,us,2549.505812
randwrite,2,512KB,80,latency_avg,us,3003.135712
randwrite,2,512KB,88,latency_avg,us,3521.806891
randwrite,2,512KB,96,latency_avg,us,4103.227949
randwrite,2,512KB,104,latency_avg,us,4747.161404
randwrite,2,512KB,112,latency_avg,us,5453.983281
randwrite,2,512KB,120,latency_avg,us,6224.307359
randwrite,2,512KB,128,latency_avg,us,7058.850671
randwrite,2,1024KB,1,latency_avg,us,552.640086
randwrite,2,1024KB,2,latency_avg,us,567.987252
randwrite,2,1024KB,4,latency_avg,us,599.509676
randwrite,2,1024KB,8,latency_avg,us,665.849085
randwrite,2,1024KB,16,latency_avg,us,811.427055
randwrite,2,1024KB,24,latency_avg,us,973.324748
randwrite,2,1024KB,32,latency_avg,us,1150.053133
randwrite,2,1024KB,40,latency_avg,us,1339.788816
randwrite,2,1024KB,48,latency_avg,us,1540.561812
randwrite,2,1024KB,56,latency_avg,us,1750.421756
randwrite,2,1024KB,64,latency_avg,us,1967.562076
randwrite,2,1024KB,72,latency_avg,us,2190.395891
randwrite,2,1024KB,80,latency_avg,us,2417.588360
randwrite,2,1024KB,88,latency_avg,us,2655.823198
randwrite,2,1024KB,96,latency_avg,us,2968.239543
randwrite,2,1024KB,104,latency_avg,us,3314.029931
randwrite,2,1024KB,112,latency_avg,us,3688.100703
randwrite,2,1024KB,120,latency_avg,us,4089.267820
randwrite,2,1024KB,128,latency_avg,us,4517.177728
randwrite,2,1536KB,1,latency_avg,us,501.231706
randwrite,2,1536KB,2,latency_avg,us,515.151229
randwrite,2,1536KB,4,latency_avg,us,543.741334
randwrite,2,1536KB,8,latency_avg,us,603.909635
randwrite,2,1536KB,16,latency_avg,us,735.945469
randwrite,2,1536KB,24,latency_avg,us,882.782911
randwrite,2,1536KB,32,latency_avg,us,1043.071446
randwrite,2,1536KB,40,latency_avg,us,1215.157298
randwrite,2,1536KB,48,latency_avg,us,1397.253736
randwrite,2,1536KB,56,latency_avg,us,1587.591825
randwrite,2,1536KB,64,latency_avg,us,1784.533046
randwrite,2,1536KB,72,latency_avg,us,1986.638133
randwrite,2,1536KB,80,latency_avg,us,2192.696419
randwrite,2,1536KB,88,latency_avg,us,2401.725301
randwrite,2,1536KB,96,latency_avg,us,2612.950644
randwrite,2,1536KB,104,latency_avg,us,2825.777509
randwrite,2,1536KB,112,latency_avg,us,3059.417513
randwrite,2,1536KB,120,latency_avg,us,3333.224019
randwrite,2,1536KB,128,latency_avg,us,3624.762254
randwrite,2,2048KB,1,latency_avg,us,458.573688
randwrite,2,2048KB,2,latency_avg,us,471.308571
randwrite,2,2048KB,4,latency_avg,us,497.465476
randwrite,2,2048KB,8,latency_avg,us,552.513071
randwrite,2,2048KB,16,latency_avg,us,673.311812
randwrite,2,2048KB,24,latency_avg,us,807.652451
randwrite,2,2048KB,32,latency_avg,us,954.299408
randwrite,2,2048KB,40,latency_avg,us,1111.739656
randwrite,2,2048KB,48,latency_avg,us,1278.338525
randwrite,2,2048KB,56,latency_avg,us,1452.477627
randwrite,2,2048KB,64,latency_avg,us,1632.657893
randwrite,2,2048KB,72,latency_avg,us,1817.562547
randwrite,2,2048KB,80,latency_avg,us,2006.083958
randwrite,2,2048KB,88,latency_avg,us,2197.323148
randwrite,2,2048KB,96,latency_avg,us,2390.571866
randwrite,2,2048KB,104,latency_avg,us,2585.285806
randwrite,2,2048KB,112,latency_avg,us,2781.055276
randwrite,2,2048KB,120,latency_avg,us,2977.577246
randwrite,2,2048KB,128,latency_avg,us,3174.630866
randwrite,4,512KB,1,latency_avg,us,1434.483446
randwrite,4,512KB,2,latency_avg,us,1474.319963
randwrite,4,512KB,4,latency_avg,us,1556.142466
randwrite,4,512KB,8,latency_avg,us,1728.339138
randwrite,4,512KB,16,latency_avg,us,2106.214710
randwrite,4,512KB,24,latency_avg,us,2526.451255
randwrite,4,512KB,32,latency_avg,us,2985.183709
randwrite,4,512KB,40,latency_avg,us,3477.679101
randwrite,4,512KB,48,latency_avg,us,3998.823959
randwrite,4,512KB,56,latency_avg,us,4543.555736
randwrite,4,512KB,64,latency_avg,us,5107.185127
randwrite,4,512KB,72,latency_avg,us,5938.990097
randwrite,4,512KB,80,latency_avg,us,6995.706057
randwrite,4,512KB,88,latency_avg,us,8203.933542
randwrite,4,512KB,96,latency_avg,us,9558.334810
randwrite,4,512KB,104,latency_avg,us,11058.356656
randwrite,4,512KB,112,latency_avg,us,12704.875014
randwrite,4,512KB,120,latency_avg,us,14499.319667
randwrite,4,512KB,128,latency_avg,us,16443.360916
randwrite,4,1024KB,1,latency_avg,us,1287.356939
randwrite,4,1024KB,2,latency_avg,us,1323.107659
randwrite,4,1024KB,4,latency_avg,us,1396.538110
randwrite,4,1024KB,8,latency_avg,us,1551.073586
randwrite,4,1024KB,16,latency_avg,us,1890.192689
randwrite,4,1024KB,24,latency_avg,us,2267.328050
randwrite,4,1024KB,32,latency_avg,us,2679.011021
randwrite,4,1024KB,40,latency_avg,us,3120.994065
randwrite,4,1024KB,48,latency_avg,us,3588.688168
randwrite,4,1024KB,56,latency_avg,us,4077.550020
randwrite,4,1024KB,64,latency_avg,us,4583.371268
randwrite,4,1024KB,72,latency_avg,us,5102.455323
randwrite,4,1024KB,80,latency_avg,us,5631.692722
randwrite,4,1024KB,88,latency_avg,us,6186.652956
randwrite,4,1024KB,96,latency_avg,us,6914.416578
randwrite,4,1024KB,104,latency_avg,us,7719.923936
randwrite,4,1024KB,112,latency_avg,us,8591.309518
randwrite,4,1024KB,120,latency_avg,us,9525.815148
randwrite,4,1024KB,128,latency_avg,us,10522.617231
randwrite,4,1536KB,1,latency_avg,us,1167.602805
randwrite,4,1536KB,2,latency_avg,us,1200.027877
randwrite,4,1536KB,4,latency_avg,us,1266.627588
randwrite,4,1536KB,8,latency_avg,us,1406.787671
randwrite,4,1536KB,16,latency_avg,us,1714.360811
randwrite,4,1536KB,24,latency_avg,us,2056.413812
randwrite,4,1536KB,32,latency_avg,us,2429.800693
randwrite,4,1536KB,40,latency_avg,us,2830.669036
randwrite,4,1536KB,48,latency_avg,us,3254.856711
randwrite,4,1536KB,56,latency_avg,us,3698.243041
randwrite,4,1536KB,64,latency_avg,us,4157.011150
randwrite,4,1536KB,72,latency_avg,us,4627.808316
randwrite,4,1536KB,80,latency_avg,us,5107.814329
randwrite,4,1536KB,88,latency_avg,us,5594.740248
randwrite,4,1536KB,96,latency_avg,us,6086.782749
randwrite,4,1536KB,104,latency_avg,us,6582.555946
randwrite,4,1536KB,112,latency_avg,us,7126.812664
randwrite,4,1536KB,120,latency_avg,us,7764.635931
randwrite,4,1536KB,128,latency_avg,us,8443.764680
randwrite,4,2048KB,1,latency_avg,us,1068.232354
randwrite,4,2048KB,2,latency_avg,us,1097.897845
randwrite,4,2048KB,4,latency_avg,us,1158.829496
randwrite,4,2048KB,8,latency_avg,us,1287.061060
randwrite,4,2048KB,16,latency_avg,us,1568.457763
randwrite,4,2048KB,24,latency_avg,us,1881.399871
randwrite,4,2048KB,32,latency_avg,us,2223.009145
randwrite,4,2048KB,40,latency_avg,us,2589.761033
randwrite,4,2048KB,48,latency_avg,us,2977.847629
randwrite,4,2048KB,56,latency_avg,us,3383.498952
randwrite,4,2048KB,64,latency_avg,us,3803.222967
randwrite,4,2048KB,72,latency_avg,us,4233.952289
randwrite,4,2048KB,80,latency_avg,us,4673.106727
randwrite,4,2048KB,88,latency_avg,us,5118.592142
randwrite,4,2048KB,96,latency_avg,us,5568.758686
randwrite,4,2048KB,104,latency_avg,us,6022.338419
randwrite,4,2048KB,112,latency_avg,us,6478.376971
randwrite,4,2048KB,120,latency_avg,us,6936.168449
randwrite,4,2048KB,128,latency_avg,us,7395.198388
randwrite,8,512KB,1,latency_avg,us,3341.582098
randwrite,8,512KB,2,latency_avg,us,3434.379957
randwrite,8,512KB,4,latency_avg,us,3624.982790
randwrite,8,512KB,8,latency_avg,us,4026.109286
randwrite,8,512KB,16,latency_avg,us,4906.358027
randwrite,8,512KB,24,latency_avg,us,5885.285263
randwrite,8,512KB,32,latency_avg,us,6953.887455
randwrite,8,512KB,40,latency_avg,us,8101.139303
randwrite,8,512KB,48,latency_avg,us,9315.129143
randwrite,8,512KB,56,latency_avg,us,10584.063936
randwrite,8,512KB,64,latency_avg,us,11897.020099
randwrite,8,512KB,72,latency_avg,us,13834.682471
randwrite,8,512KB,80,latency_avg,us,16296.267612
randwrite,8,512KB,88,latency_avg,us,19110.793874
randwrite,8,512KB,96,latency_avg,us,22265.827167
randwrite,8,512KB,104,latency_avg,us,25760.078817
randwrite,8,512KB,112,latency_avg,us,29595.589281
randwrite,8,512KB,120,latency_avg,us,33775.689195
randwrite,8,512KB,128,latency_avg,us,38304.269467
randwrite,8,1024KB,1,latency_avg,us,2998.855729
randwrite,8,1024KB,2,latency_avg,us,3082.135859
randwrite,8,1024KB,4,latency_avg,us,3253.189683
randwrite,8,1024KB,8,latency_avg,us,3613.175001
randwrite,8,1024KB,16,latency_avg,us,4403.141819
randwrite,8,1024KB,24,latency_avg,us,5281.666262
randwrite,8,1024KB,32,latency_avg,us,6240.668229
randwrite,8,1024KB,40,latency_avg,us,7270.253221
randwrite,8,1024KB,48,latency_avg,us,8359.731282
randwrite,8,1024KB,56,latency_avg,us,9498.518917
randwrite,8,1024KB,64,latency_avg,us,10676.812909
randwrite,8,1024KB,72,latency_avg,us,11886.002176
randwrite,8,1024KB,80,latency_avg,us,13118.843324
randwrite,8,1024KB,88,latency_avg,us,14411.604972
randwrite,8,1024KB,96,latency_avg,us,16106.906438
randwrite,8,1024KB,104,latency_avg,us,17983.309385
randwrite,8,1024KB,112,latency_avg,us,20013.173496
randwrite,8,1024KB,120,latency_avg,us,22190.073684
randwrite,8,1024KB,128,latency_avg,us,24512.091413
randwrite,8,1536KB,1,latency_avg,us,2719.892406
randwrite,8,1536KB,2,latency_avg,us,2795.425546
randwrite,8,1536KB,4,latency_avg,us,2950.567387
randwrite,8,1536KB,8,latency_avg,us,3277.065698
randwrite,8,1536KB,16,latency_avg,us,3993.547231
randwrite,8,1536KB,24,latency_avg,us,4790.348470
randwrite,8,1536KB,32,latency_avg,us,5660.140952
randwrite,8,1536KB,40,latency_avg,us,6593.950596
randwrite,8,1536KB,48,latency_avg,us,7582.081861
randwrite,8,1536KB,56,latency_avg,us,8614.935762
randwrite,8,1536KB,64,latency_avg,us,9683.621011
randwrite,8,1536KB,72,latency_avg,us,10780.327555
randwrite,8,1536KB,80,latency_avg,us,11898.485806
randwrite,8,1536KB,88,latency_avg,us,13032.763749
randwrite,8,1536KB,96,latency_avg,us,14178.960604
randwrite,8,1536KB,104,latency_avg,us,15333.847990
randwrite,8,1536KB,112,latency_avg,us,16601.676149
randwrite,8,1536KB,120,latency_avg,us,18087.464512
randwrite,8,1536KB,128,latency_avg,us,19669.472637
randwrite,8,2048KB,1,latency_avg,us,2488.412201
randwrite,8,2048KB,2,latency_avg,us,2557.516989
randwrite,8,2048KB,4,latency_avg,us,2699.455269
randwrite,8,2048KB,8,latency_avg,us,2998.166490
randwrite,8,2048KB,16,latency_avg,us,3653.670871
randwrite,8,2048KB,24,latency_avg,us,4382.659239
randwrite,8,2048KB,32,latency_avg,us,5178.426828
randwrite,8,2048KB,40,latency_avg,us,6032.763311
randwrite,8,2048KB,48,latency_avg,us,6936.798298
randwrite,8,2048KB,56,latency_avg,us,7881.749739
randwrite,8,2048KB,64,latency_avg,us,8859.483053
randwrite,8,2048KB,72,latency_avg,us,9862.852869
randwrite,8,2048KB,80,latency_avg,us,10885.848716
randwrite,8,2048KB,88,latency_avg,us,11923.592366
randwrite,8,2048KB,96,latency_avg,us,12972.240552
randwrite,8,2048KB,104,latency_avg,us,14028.839651
randwrite,8,2048KB,112,latency_avg,us,15091.166488
randwrite,8,2048KB,120,latency_avg,us,16157.576708
randwrite,8,2048KB,128,latency_avg,us,17226.871883
randwrite,16,512KB,1,latency_avg,us,7784.105804
randwrite,16,512KB,2,latency_avg,us,8000.275369
randwrite,16,512KB,4,latency_avg,us,8444.278412
randwrite,16,512KB,8,latency_avg,us,9378.689417
randwrite,16,512KB,16,latency_avg,us,11429.199963
randwrite,16,512KB,24,latency_avg,us,13709.578824
randwrite,16,512KB,32,latency_avg,us,16198.852550
randwrite,16,512KB,40,latency_avg,us,18871.338071
randwrite,16,512KB,48,latency_avg,us,21699.287550
randwrite,16,512KB,56,latency_avg,us,24655.229494
randwrite,16,512KB,64,latency_avg,us,27713.717777
randwrite,16,512KB,72,latency_avg,us,32227.438665
randwrite,16,512KB,80,latency_avg,us,37961.620443
randwrite,16,512KB,88,latency_avg,us,44517.966978
randwrite,16,512KB,96,latency_avg,us,51867.513464
randwrite,16,512KB,104,latency_avg,us,60007.257977
randwrite,16,512KB,112,latency_avg,us,68941.953693
randwrite,16,512KB,120,latency_avg,us,78679.359224
randwrite,16,512KB,128,latency_avg,us,89228.538306
randwrite,16,1024KB,1,latency_avg,us,6985.735978
randwrite,16,1024KB,2,latency_avg,us,7179.734305
randwrite,16,1024KB,4,latency_avg,us,7578.198575
randwrite,16,1024KB,8,latency_avg,us,8416.772554
randwrite,16,1024KB,16,latency_avg,us,10256.974326
randwrite,16,1024KB,24,latency_avg,us,12303.468175
randwrite,16,1024KB,32,latency_avg,us,14537.431776
randwrite,16,1024KB,40,latency_avg,us,16935.816217
randwrite,16,1024KB,48,latency_avg,us,19473.719596
randwrite,16,1024KB,56,latency_avg,us,22126.488008
randwrite,16,1024KB,64,latency_avg,us,24871.285184
randwrite,16,1024KB,72,latency_avg,us,27688.051886
randwrite,16,1024KB,80,latency_avg,us,30559.914871
randwrite,16,1024KB,88,latency_avg,us,33571.360692
randwrite,16,1024KB,96,latency_avg,us,37520.509805
randwrite,16,1024KB,104,latency_avg,us,41891.528874
randwrite,16,1024KB,112,latency_avg,us,46620.030685
randwrite,16,1024KB,120,latency_avg,us,51691.048211
randwrite,16,1024KB,128,latency_avg,us,57100.112287
randwrite,16,1536KB,1,latency_avg,us,6335.900073
randwrite,16,1536KB,2,latency_avg,us,6511.852044
randwrite,16,1536KB,4,latency_avg,us,6873.249870
randwrite,16,1536KB,8,latency_avg,us,7633.816967
randwrite,16,1536KB,16,latency_avg,us,9302.837179
randwrite,16,1536KB,24,latency_avg,us,11158.959508
randwrite,16,1536KB,32,latency_avg,us,13185.112541
randwrite,16,1536KB,40,latency_avg,us,15360.391453
randwrite,16,1536KB,48,latency_avg,us,17662.210797
randwrite,16,1536KB,56,latency_avg,us,20068.210054
randwrite,16,1536KB,64,latency_avg,us,22557.677260
randwrite,16,1536KB,72,latency_avg,us,25112.419152
randwrite,16,1536KB,80,latency_avg,us,27717.132092
randwrite,16,1536KB,88,latency_avg,us,30359.395327
randwrite,16,1536KB,96,latency_avg,us,33029.423273
randwrite,16,1536KB,104,latency_avg,us,35719.695528
randwrite,16,1536KB,112,latency_avg,us,38673.059606
randwrite,16,1536KB,120,latency_avg,us,42134.154822
randwrite,16,1536KB,128,latency_avg,us,45819.390817
randwrite,16,2048KB,1,latency_avg,us,5796.674535
randwrite,16,2048KB,2,latency_avg,us,5957.651870
randwrite,16,2048KB,4,latency_avg,us,6288.292434
randwrite,16,2048KB,8,latency_avg,us,6984.130417
randwrite,16,2048KB,16,latency_avg,us,8511.106355
randwrite,16,2048KB,24,latency_avg,us,10209.260826
randwrite,16,2048KB,32,latency_avg,us,12062.975303
randwrite,16,2048KB,40,latency_avg,us,14053.124095
randwrite,16,2048KB,48,latency_avg,us,16159.043920
randwrite,16,2048KB,56,latency_avg,us,18360.277283
randwrite,16,2048KB,64,latency_avg,us,20637.874940
randwrite,16,2048KB,72,latency_avg,us,22975.191991
randwrite,16,2048KB,80,latency_avg,us,25358.227233
randwrite,16,2048KB,88,latency_avg,us,27775.617001
randwrite,16,2048KB,96,latency_avg,us,30218.408526
randwrite,16,2048KB,104,latency_avg,us,32679.721440
randwrite,16,2048KB,112,latency_avg,us,35154.376935
randwrite,16,2048KB,120,latency_avg,us,37638.544535
randwrite,16,2048KB,128,latency_avg,us,40129.432543
randwrite,32,512KB,1,latency_avg,us,18132.818940
randwrite,32,512KB,2,latency_avg,us,18636.378845
randwrite,32,512KB,4,latency_avg,us,19670.669360
randwrite,32,512KB,8,latency_avg,us,21847.349123
randwrite,32,512KB,16,latency_avg,us,26623.946126
randwrite,32,512KB,24,latency_avg,us,31936.013825
randwrite,32,512KB,32,latency_avg,us,37734.695255
randwrite,32,512KB,40,latency_avg,us,43960.162545
randwrite,32,512KB,48,latency_avg,us,50547.778025
randwrite,32,512KB,56,latency_avg,us,57433.547748
randwrite,32,512KB,64,latency_avg,us,64558.195801
randwrite,32,512KB,72,latency_avg,us,75072.760437
randwrite,32,512KB,80,latency_avg,us,88430.348655
randwrite,32,512KB,88,latency_avg,us,103703.142682
randwrite,32,512KB,96,latency_avg,us,120823.669955
randwrite,32,512KB,104,latency_avg,us,139784.937596
randwrite,32,512KB,112,latency_avg,us,160598.017967
randwrite,32,512KB,120,latency_avg,us,183280.984500
randwrite,32,512KB,128,latency_avg,us,207854.950872
randwrite,32,1024KB,1,latency_avg,us,16273.042639
randwrite,32,1024KB,2,latency_avg,us,16724.955374
randwrite,32,1024KB,4,latency_avg,us,17653.164810
randwrite,32,1024KB,8,latency_avg,us,19606.595366
randwrite,32,1024KB,16,latency_avg,us,23893.284985
randwrite,32,1024KB,24,latency_avg,us,28660.525228
randwrite,32,1024KB,32,latency_avg,us,33864.470100
randwrite,32,1024KB,40,latency_avg,us,39451.427925
randwrite,32,1024KB,48,latency_avg,us,45363.390535
randwrite,32,1024KB,56,latency_avg,us,51542.927466
randwrite,32,1024KB,64,latency_avg,us,57936.842385
randwrite,32,1024KB,72,latency_avg,us,64498.407951
randwrite,32,1024KB,80,latency_avg,us,71188.318499
randwrite,32,1024KB,88,latency_avg,us,78203.382684
randwrite,32,1024KB,96,latency_avg,us,87402.795902
randwrite,32,1024KB,104,latency_avg,us,97584.941336
randwrite,32,1024KB,112,latency_avg,us,108599.831081
randwrite,32,1024KB,120,latency_avg,us,120412.599943
randwrite,32,1024KB,128,latency_avg,us,133012.837144
randwrite,32,1536KB,1,latency_avg,us,14759.271230
randwrite,32,1536KB,2,latency_avg,us,15169.145572
randwrite,32,1536KB,4,latency_avg,us,16011.009944
randwrite,32,1536KB,8,latency_avg,us,17782.726030
randwrite,32,1536KB,16,latency_avg,us,21670.653824
randwrite,32,1536KB,24,latency_avg,us,25994.429858
randwrite,32,1536KB,32,latency_avg,us,30714.286835
randwrite,32,1536KB,40,latency_avg,us,35781.527653
randwrite,32,1536KB,48,latency_avg,us,41143.540253
randwrite,32,1536KB,56,latency_avg,us,46748.236539
randwrite,32,1536KB,64,latency_avg,us,52547.368675
randwrite,32,1536KB,72,latency_avg,us,58498.556049
randwrite,32,1536KB,80,latency_avg,us,64566.149336
randwrite,32,1536KB,88,latency_avg,us,70721.214804
randwrite,32,1536KB,96,latency_avg,us,76940.957255
randwrite,32,1536KB,104,latency_avg,us,83207.858159
randwrite,32,1536KB,112,latency_avg,us,90087.622829
randwrite,32,1536KB,120,latency_avg,us,98150.130517
randwrite,32,1536KB,128,latency_avg,us,106734.766792
randwrite,32,2048KB,1,latency_avg,us,13503.163041
randwrite,32,2048KB,2,latency_avg,us,13878.154459
randwrite,32,2048KB,4,latency_avg,us,14648.370800
randwrite,32,2048KB,8,latency_avg,us,16269.302538
randwrite,32,2048KB,16,latency_avg,us,19826.342860
randwrite,32,2048KB,24,latency_avg,us,23782.137955
randwrite,32,2048KB,32,latency_avg,us,28100.304977
randwrite,32,2048KB,40,latency_avg,us,32736.291257
randwrite,32,2048KB,48,latency_avg,us,37641.962359
randwrite,32,2048KB,56,latency_avg,us,42769.663217
randwrite,32,2048KB,64,latency_avg,us,48075.252192
randwrite,32,2048KB,72,latency_avg,us,53519.955534
randwrite,32,2048KB,80,latency_avg,us,59071.157903
randwrite,32,2048KB,88,latency_avg,us,64702.388012
randwrite,32,2048KB,96,latency_avg,us,70392.790680
randwrite,32,2048KB,104,latency_avg,us,76126.338316
randwrite,32,2048KB,112,latency_avg,us,81890.967055
randwrite,32,2048KB,120,latency_avg,us,87677.753932
randwrite,32,2048KB,128,latency_avg,us,93480.195778
randwrite,64,512KB,1,latency_avg,us,42239.806474
randwrite,64,512KB,2,latency_avg,us,43412.832743
randwrite,64,512KB,4,latency_avg,us,45822.178543
randwrite,64,512KB,8,latency_avg,us,50892.682597
randwrite,64,512KB,16,latency_avg,us,62019.608515
randwrite,64,512KB,24,latency_avg,us,74393.895840
randwrite,64,512KB,32,latency_avg,us,87901.733877
randwrite,64,512KB,40,latency_avg,us,102403.755567
randwrite,64,512KB,48,latency_avg,us,117749.389573
randwrite,64,512KB,56,latency_avg,us,133789.564105
randwrite,64,512KB,64,latency_avg,us,150386.197862
randwrite,64,512KB,72,latency_avg,us,174879.531020
randwrite,64,512KB,80,latency_avg,us,205995.594282
randwrite,64,512KB,88,latency_avg,us,241573.066608
randwrite,64,512KB,96,latency_avg,us,281454.772875
randwrite,64,512KB,104,latency_avg,us,325624.423401
randwrite,64,512KB,112,latency_avg,us,374107.810892
randwrite,64,512KB,120,latency_avg,us,426947.036815
randwrite,64,512KB,128,latency_avg,us,484191.284790
randwrite,64,1024KB,1,latency_avg,us,37907.518631
randwrite,64,1024KB,2,latency_avg,us,38960.234513
randwrite,64,1024KB,4,latency_avg,us,41122.467923
randwrite,64,1024KB,8,latency_avg,us,45672.920279
randwrite,64,1024KB,16,latency_avg,us,55658.623026
randwrite,64,1024KB,24,latency_avg,us,66763.752677
randwrite,64,1024KB,32,latency_avg,us,78886.171428
randwrite,64,1024KB,40,latency_avg,us,91900.806278
randwrite,64,1024KB,48,latency_avg,us,105672.529104
randwrite,64,1024KB,56,latency_avg,us,120067.557530
randwrite,64,1024KB,64,latency_avg,us,134961.972440
randwrite,64,1024KB,72,latency_avg,us,150246.924029
randwrite,64,1024KB,80,latency_avg,us,165830.851039
randwrite,64,1024KB,88,latency_avg,us,182172.212774
randwrite,64,1024KB,96,latency_avg,us,203601.943877
randwrite,64,1024KB,104,latency_avg,us,227320.917415
randwrite,64,1024KB,112,latency_avg,us,252979.741490
randwrite,64,1024KB,120,latency_avg,us,280497.198775
randwrite,64,1024KB,128,latency_avg,us,309849.037705
randwrite,64,1536KB,1,latency_avg,us,34381.237828
randwrite,64,1536KB,2,latency_avg,us,35336.026651
randwrite,64,1536KB,4,latency_avg,us,37297.122070
randwrite,64,1536KB,8,latency_avg,us,41424.276532
randwrite,64,1536KB,16,latency_avg,us,50481.076698
randwrite,64,1536KB,24,latency_avg,us,60553.171032
randwrite,64,1536KB,32,latency_avg,us,71547.922923
randwrite,64,1536KB,40,latency_avg,us,83351.894066
randwrite,64,1536KB,48,latency_avg,us,95842.526397
randwrite,64,1536KB,56,latency_avg,us,108898.482411
randwrite,64,1536KB,64,latency_avg,us,122407.370352
randwrite,64,1536KB,72,latency_avg,us,136270.465980
randwrite,64,1536KB,80,latency_avg,us,150404.725361
randwrite,64,1536KB,88,latency_avg,us,164742.748316
randwrite,64,1536KB,96,latency_avg,us,179231.434179
randwrite,64,1536KB,104,latency_avg,us,193829.974112
randwrite,64,1536KB,112,latency_avg,us,209856.160067
randwrite,64,1536KB,120,latency_avg,us,228637.507059
randwrite,64,1536KB,128,latency_avg,us,248635.135454
randwrite,64,2048KB,1,latency_avg,us,31455.175034
randwrite,64,2048KB,2,latency_avg,us,32328.705234
randwrite,64,2048KB,4,latency_avg,us,34122.898915
randwrite,64,2048KB,8,latency_avg,us,37898.806189
randwrite,64,2048KB,16,latency_avg,us,46184.814852
randwrite,64,2048KB,24,latency_avg,us,55399.709668
randwrite,64,2048KB,32,latency_avg,us,65458.737993
randwrite,64,2048KB,40,latency_avg,us,76258.115847
randwrite,64,2048KB,48,latency_avg,us,87685.715640
randwrite,64,2048KB,56,latency_avg,us,99630.526461
randwrite,64,2048KB,64,latency_avg,us,111989.721812
randwrite,64,2048KB,72,latency_avg,us,124672.979513
randwrite,64,2048KB,80,latency_avg,us,137604.323203
randwrite,64,2048KB,88,latency_avg,us,150722.088884
randwrite,64,2048KB,96,latency_avg,us,163977.695100
randwrite,64,2048KB,104,latency_avg,us,177333.806103
randwrite,64,2048KB,112,latency_avg,us,190762.319514
randwrite,64,2048KB,120,latency_avg,us,204242.449580
randwrite,64,2048KB,128,latency_avg,us,217759.047385
