rw,num_jobs,cache_size,qd,metric,unit,value
randread,16,1536KB,6,latency_p99,us,3097.000000
randread,16,1536KB,8,latency_p99,us,3589.000000
randread,16,1536KB,12,latency_p99,us,4178.000000
randread,16,1536KB,16,latency_p99,us,4555.000000
randread,16,1536KB,20,latency_p99,us,5080.000000
randread,16,1536KB,24,latency_p99,us,5342.000000
randread,16,1536KB,28,latency_p99,us,5800.000000
randread,16,1536KB,32,latency_p99,us,5866.000000
randread,16,2048KB,1,latency_p99,us,325.632000
randread,16,2048KB,2,latency_p99,us,1020.000000
randread,16,2048KB,4,latency_p99,us,2507.000000
randread,16,2048KB,6,latency_p99,us,4490.000000
randread,16,2048KB,8,latency_p99,us,3556.000000
randread,16,2048KB,12,latency_p99,us,4178.000000
randread,16,2048KB,16,latency_p99,us,4621.000000
randread,16,2048KB,20,latency_p99,us,5080.000000
randread,16,2048KB,24,latency_p99,us,5800.000000
randread,16,2048KB,28,latency_p99,us,5735.000000
randread,16,2048KB,32,latency_p99,us,5866.000000
randread,64,512KB,1,latency_p99,us,2966.000000
randread,64,512KB,2,latency_p99,us,5932.000000
randread,64,512KB,4,latency_p99,us,12125.000000
randread,64,512KB,6,latency_p99,us,14353.000000
randread,64,512KB,8,latency_p99,us,14746.000000
randread,64,512KB,12,latency_p99,us,11076.000000
randread,64,512KB,16,latency_p99,us,11731.000000
randread,64,512KB,20,latency_p99,us,10683.000000
randread,64,512KB,24,latency_p99,us,10552.000000
randread,64,512KB,28,latency_p99,us,11207.000000
randread,64,512KB,32,latency_p99,us,11600.000000
randread,64,1024KB,1,latency_p99,us,3293.184000
randread,64,1024KB,2,latency_p99,us,5735.000000
randread,64,1024KB,4,latency_p99,us,12780.000000
randread,64,1024KB,6,latency_p99,us,15139.000000
randread,64,1024KB,8,latency_p99,us,13435.000000
randread,64,1024KB,12,latency_p99,us,11076.000000
randread,64,1024KB,16,latency_p99,us,9765.000000
randread,64,1024KB,20,latency_p99,us,10814.000000
randread,64,1024KB,24,latency_p99,us,10421.000000
randread,64,1024KB,28,latency_p99,us,11076.000000
randread,64,1024KB,32,latency_p99,us,11076.000000
randread,64,1536KB,1,latency_p99,us,3588.096000
randread,64,1536KB,2,latency_p99,us,6259.000000
randread,64,1536KB,4,latency_p99,us,12911.000000
randread,64,1536KB,6,latency_p99,us,13435.000000
randread,64,1536KB,8,latency_p99,us,11600.000000
randread,64,1536KB,12,latency_p99,us,9634.000000
randread,64,1536KB,16,latency_p99,us,9896.000000
randread,64,1536KB,20,latency_p99,us,9241.000000
randread,64,1536KB,24,latency_p99,us,9634.000000
randread,64,1536KB,28,latency_p99,us,10028.000000
randread,64,1536KB,32,latency_p99,us,10683.000000
randread,64,2048KB,1,latency_p99,us,3424.256000
randread,64,2048KB,2,latency_p99,us,6849.000000
randread,64,2048KB,4,latency_p99,us,13173.000000
randread,64,2048KB,6,latency_p99,us,12780.000000
randread,64,2048KB,8,latency_p99,us,14091.000000
randread,64,2048KB,12,latency_p99,us,11338.000000
randread,64,2048KB,16,latency_p99,us,10290.000000
randread,64,2048KB,20,latency_p99,us,9241.000000
randread,64,2048KB,24,latency_p99,us,9765.000000
randread,64,2048KB,28,latency_p99,us,10028.000000
randread,64,2048KB,32,latency_p99,us,9896.000000
randwrite,1,512KB,1,latency_p99,us,840.000000
randwrite,1,512KB,2,latency_p99,us,1172.000000
randwrite,1,512KB,4,latency_p99,us,873.000000
randwrite,1,512KB,8,latency_p99,us,898.000000
randwrite,1,512KB,16,latency_p99,us,1074.000000
randwrite,1,512KB,24,latency_p99,us,1205.000000
randwrite,1,512KB,40,latency_p99,us,1483.000000
randwrite,1,512KB,56,latency_p99,us,1745.000000
randwrite,1,512KB,72,latency_p99,us,2180.000000
randwrite,1,512KB,88,latency_p99,us,2769.000000
randwrite,1,512KB,96,latency_p99,us,3425.000000
randwrite,1,512KB,112,latency_p99,us,5342.000000
randwrite,1,512KB,128,latency_p99,us,71828.000000
randwrite,1,1024KB,1,latency_p99,us,758.000000
randwrite,1,1024KB,2,latency_p99,us,758.000000
randwrite,1,1024KB,4,latency_p99,us,799.000000
randwrite,1,1024KB,8,latency_p99,us,922.000000
randwrite,1,1024KB,16,latency_p99,us,4228.000000
randwrite,1,1024KB,24,latency_p99,us,1123.000000
randwrite,1,1024KB,40,latency_p99,us,1401.000000
randwrite,1,1024KB,56,latency_p99,us,1631.000000
randwrite,1,1024KB,72,latency_p99,us,2114.000000
randwrite,1,1024KB,88,latency_p99,us,3818.000000
randwrite,1,1024KB,96,latency_p99,us,7177.000000
randwrite,1,1024KB,112,latency_p99,us,110625.000000
randwrite,1,1024KB,128,latency_p99,us,135267.000000
randwrite,1,1536KB,1,latency_p99,us,660.000000
randwrite,1,1536KB,2,latency_p99,us,709.000000
randwrite,1,1536KB,4,latency_p99,us,750.000000
randwrite,1,1536KB,8,latency_p99,us,799.000000
randwrite,1,1536KB,16,latency_p99,us,922.000000
randwrite,1,1536KB,24,latency_p99,us,1029.000000
randwrite,1,1536KB,40,latency_p99,us,1319.000000
randwrite,1,1536KB,56,latency_p99,us,1582.000000
randwrite,1,1536KB,72,latency_p99,us,2311.000000
randwrite,1,1536KB,88,latency_p99,us,99091.000000
randwrite,1,1536KB,96,latency_p99,us,128451.000000
randwrite,1,1536KB,112,latency_p99,us,152044.000000
randwrite,1,1536KB,128,latency_p99,us,168821.000000
randwrite,1,2048KB,1,latency_p99,us,644.000000
randwrite,1,2048KB,2,latency_p99,us,652.000000
randwrite,1,2048KB,4,latency_p99,us,627.000000
randwrite,1,2048KB,8,latency_p99,us,652.000000
randwrite,1,2048KB,16,latency_p99,us,791.000000
randwrite,1,2048KB,24,latency_p99,us,865.000000
randwrite,1,2048KB,40,latency_p99,us,1074.000000
randwrite,1,2048KB,56,latency_p99,us,1385.000000
randwrite,1,2048KB,72,latency_p99,us,1926.000000
randwrite,1,2048KB,88,latency_p99,us,2573.000000
randwrite,1,2048KB,96,latency_p99,us,8848.000000
randwrite,1,2048KB,112,latency_p99,us,9241.000000
randwrite,1,2048KB,128,latency_p99,us,9503.000000
randwrite,4,512KB,1,latency_p99,us,848.000000
randwrite,4,512KB,2,latency_p99,us,930.000000
randwrite,4,512KB,4,latency_p99,us,1057.000000
randwrite,4,512KB,8,latency_p99,us,1319.000000
randwrite,4,512KB,16,latency_p99,us,1893.000000
randwrite,4,512KB,24,latency_p99,us,96994.000000
randwrite,4,512KB,40,latency_p99,us,160433.000000
randwrite,4,512KB,56,latency_p99,us,175113.000000
randwrite,4,512KB,72,latency_p99,us,187696.000000
randwrite,4,512KB,88,latency_p99,us,198181.000000
randwrite,4,512KB,96,latency_p99,us,202376.000000
randwrite,4,512KB,112,latency_p99,us,212861.000000
randwrite,4,512KB,128,latency_p99,us,223347.000000
randwrite,4,1024KB,1,latency_p99,us,824.000000
randwrite,4,1024KB,2,latency_p99,us,889.000000
randwrite,4,1024KB,4,latency_p99,us,1004.000000
randwrite,4,1024KB,8,latency_p99,us,1270.000000
randwrite,4,1024KB,16,latency_p99,us,154141.000000
randwrite,4,1024KB,24,latency_p99,us,166724.000000
randwrite,4,1024KB,40,latency_p99,us,221250.000000
randwrite,4,1024KB,56,latency_p99,us,250610.000000
randwrite,4,1024KB,72,latency_p99,us,267387.000000
randwrite,4,1024KB,88,latency_p99,us,278922.000000
randwrite,4,1024KB,96,latency_p99,us,287310.000000
randwrite,4,1024KB,112,latency_p99,us,291505.000000
randwrite,4,1024KB,128,latency_p99,us,299893.000000
randwrite,4,1536KB,1,latency_p99,us,775.000000
randwrite,4,1536KB,2,latency_p99,us,848.000000
randwrite,4,1536KB,4,latency_p99,us,963.000000
randwrite,4,1536KB,8,latency_p99,us,17433.000000
randwrite,4,1536KB,16,latency_p99,us,191890.000000
randwrite,4,1536KB,24,latency_p99,us,200279.000000
randwrite,4,1536KB,40,latency_p99,us,227541.000000
randwrite,4,1536KB,56,latency_p99,us,283116.000000
randwrite,4,1536KB,72,latency_p99,us,295699.000000
randwrite,4,1536KB,88,latency_p99,us,312476.000000
randwrite,4,1536KB,96,latency_p99,us,316670.000000
randwrite,4,1536KB,112,latency_p99,us,337642.000000
randwrite,4,1536KB,128,latency_p99,us,362808.000000
randwrite,4,2048KB,1,latency_p99,us,660.000000
randwrite,4,2048KB,2,latency_p99,us,717.000000
randwrite,4,2048KB,4,latency_p99,us,766.000000
randwrite,4,2048KB,8,latency_p99,us,930.000000
randwrite,4,2048KB,16,latency_p99,us,1385.000000
randwrite,4,2048KB,24,latency_p99,us,2114.000000
randwrite,4,2048KB,40,latency_p99,us,53740.000000
randwrite,4,2048KB,56,latency_p99,us,60031.000000
randwrite,4,2048KB,72,latency_p99,us,65274.000000
randwrite,4,2048KB,88,latency_p99,us,69731.000000
randwrite,4,2048KB,96,latency_p99,us,74974.000000
randwrite,4,2048KB,112,latency_p99,us,79168.000000
randwrite,4,2048KB,128,latency_p99,us,84411.000000
randwrite,8,512KB,1,latency_p99,us,938.000000
randwrite,8,512KB,2,latency_p99,us,1074.000000
randwrite,8,512KB,4,latency_p99,us,1385.000000
randwrite,8,512KB,8,latency_p99,us,158335.000000
randwrite,8,512KB,16,latency_p99,us,235930.000000
randwrite,8,512KB,24,latency_p99,us,240124.000000
randwrite,8,512KB,40,latency_p99,us,248513.000000
randwrite,8,512KB,56,latency_p99,us,256902.000000
randwrite,8,512KB,72,latency_p99,us,263193.000000
randwrite,8,512KB,88,latency_p99,us,270533.000000
randwrite,8,512KB,96,latency_p99,us,274727.000000
randwrite,8,512KB,112,latency_p99,us,278922.000000
randwrite,8,512KB,128,latency_p99,us,287310.000000
randwrite,8,1024KB,1,latency_p99,us,971.000000
randwrite,8,1024KB,2,latency_p99,us,1237.000000
randwrite,8,1024KB,4,latency_p99,us,193987.000000
randwrite,8,1024KB,8,latency_p99,us,212861.000000
randwrite,8,1024KB,16,latency_p99,us,299893.000000
randwrite,8,1024KB,24,latency_p99,us,308282.000000
randwrite,8,1024KB,40,latency_p99,us,312476.000000
randwrite,8,1024KB,56,latency_p99,us,446694.000000
randwrite,8,1024KB,72,latency_p99,us,337642.000000
randwrite,8,1024KB,88,latency_p99,us,526386.000000
randwrite,8,1024KB,96,latency_p99,us,400557.000000
randwrite,8,1024KB,112,latency_p99,us,501220.000000
randwrite,8,1024KB,128,latency_p99,us,497026.000000
randwrite,8,1536KB,1,latency_p99,us,922.000000
randwrite,8,1536KB,2,latency_p99,us,1319.000000
randwrite,8,1536KB,4,latency_p99,us,196084.000000
randwrite,8,1536KB,8,latency_p99,us,208667.000000
randwrite,8,1536KB,16,latency_p99,us,229639.000000
randwrite,8,1536KB,24,latency_p99,us,295699.000000
randwrite,8,1536KB,40,latency_p99,us,308282.000000
randwrite,8,1536KB,56,latency_p99,us,467665.000000
randwrite,8,1536KB,72,latency_p99,us,320865.000000
randwrite,8,1536KB,88,latency_p99,us,421528.000000
randwrite,8,1536KB,96,latency_p99,us,442500.000000
randwrite,8,1536KB,112,latency_p99,us,505414.000000
randwrite,8,1536KB,128,latency_p99,us,541066.000000
randwrite,8,2048KB,1,latency_p99,us,709.000000
randwrite,8,2048KB,2,latency_p99,us,807.000000
randwrite,8,2048KB,4,latency_p99,us,979.000000
randwrite,8,2048KB,8,latency_p99,us,1467.000000
randwrite,8,2048KB,16,latency_p99,us,85459.000000
randwrite,8,2048KB,24,latency_p99,us,91751.000000
randwrite,8,2048KB,40,latency_p99,us,96994.000000
randwrite,8,2048KB,56,latency_p99,us,102237.000000
randwrite,8,2048KB,72,latency_p99,us,106431.000000
randwrite,8,2048KB,88,latency_p99,us,111674.000000
randwrite,8,2048KB,96,latency_p99,us,115868.000000
randwrite,8,2048KB,112,latency_p99,us,119014.000000
randwrite,8,2048KB,128,latency_p99,us,123208.000000
randwrite,16,512KB,1,latency_p99,us,3392.000000
randwrite,16,512KB,2,latency_p99,us,8455.000000
randwrite,16,512KB,4,latency_p99,us,274727.000000
randwrite,16,512KB,8,latency_p99,us,278922.000000
randwrite,16,512KB,16,latency_p99,us,287310.000000
randwrite,16,512KB,24,latency_p99,us,291505.000000
randwrite,16,512KB,40,latency_p99,us,299893.000000
randwrite,16,512KB,56,latency_p99,us,304088.000000
randwrite,16,512KB,72,latency_p99,us,308282.000000
randwrite,16,512KB,88,latency_p99,us,308282.000000
randwrite,16,512KB,96,latency_p99,us,316670.000000
randwrite,16,512KB,112,latency_p99,us,320865.000000
randwrite,16,512KB,128,latency_p99,us,320865.000000
randwrite,16,1024KB,1,latency_p99,us,3064.000000
randwrite,16,1024KB,2,latency_p99,us,204473.000000
randwrite,16,1024KB,4,latency_p99,us,217056.000000
randwrite,16,1024KB,8,latency_p99,us,304088.000000
randwrite,16,1024KB,16,latency_p99,us,320865.000000
randwrite,16,1024KB,24,latency_p99,us,325059.000000
randwrite,16,1024KB,40,latency_p99,us,497026.000000
randwrite,16,1024KB,56,latency_p99,us,541066.000000
randwrite,16,1024KB,72,latency_p99,us,616563.000000
randwrite,16,1024KB,88,latency_p99,us,624952.000000
randwrite,16,1024KB,96,latency_p99,us,666895.000000
randwrite,16,1024KB,112,latency_p99,us,700449.000000
randwrite,16,1536KB,1,latency_p99,us,2245.000000
randwrite,16,1536KB,2,latency_p99,us,198181.000000
randwrite,16,1536KB,4,latency_p99,us,208667.000000
randwrite,16,1536KB,8,latency_p99,us,295699.000000
randwrite,16,1536KB,16,latency_p99,us,308282.000000
randwrite,16,1536KB,24,latency_p99,us,329253.000000
randwrite,16,1536KB,40,latency_p99,us,392168.000000
randwrite,16,1536KB,56,latency_p99,us,463471.000000
randwrite,16,1536KB,72,latency_p99,us,817890.000000
randwrite,16,1536KB,88,latency_p99,us,591397.000000
randwrite,16,1536KB,96,latency_p99,us,574620.000000
randwrite,16,1536KB,112,latency_p99,us,717226.000000
randwrite,16,1536KB,128,latency_p99,us,784335.000000
randwrite,16,2048KB,1,latency_p99,us,3032.000000
randwrite,16,2048KB,2,latency_p99,us,4080.000000
randwrite,16,2048KB,4,latency_p99,us,6652.000000
randwrite,16,2048KB,8,latency_p99,us,113771.000000
randwrite,16,2048KB,16,latency_p99,us,120062.000000
randwrite,16,2048KB,24,latency_p99,us,124257.000000
randwrite,16,2048KB,40,latency_p99,us,130548.000000
randwrite,16,2048KB,56,latency_p99,us,135267.000000
randwrite,16,2048KB,72,latency_p99,us,141558.000000
randwrite,16,2048KB,88,latency_p99,us,147850.000000
randwrite,16,2048KB,96,latency_p99,us,149947.000000
randwrite,16,2048KB,112,latency_p99,us,156238.000000
randwrite,16,2048KB,128,latency_p99,us,158335.000000
randwrite,64,512KB,1,latency_p99,us,299893.000000
randwrite,64,512KB,2,latency_p99,us,304088.000000
randwrite,64,512KB,4,latency_p99,us,308282.000000
randwrite,64,512KB,8,latency_p99,us,316670.000000
randwrite,64,512KB,16,latency_p99,us,316670.000000
randwrite,64,512KB,24,latency_p99,us,320865.000000
randwrite,64,512KB,40,latency_p99,us,505414.000000
randwrite,64,512KB,72,latency_p99,us,1233126.000000
randwrite,64,512KB,88,latency_p99,us,1400898.000000
randwrite,64,512KB,96,latency_p99,us,2600469.000000
randwrite,64,512KB,112,latency_p99,us,1636000.000000
randwrite,64,512KB,128,latency_p99,us,1687000.000000
randwrite,64,1024KB,1,latency_p99,us,299893.000000
randwrite,64,1024KB,2,latency_p99,us,308282.000000
randwrite,64,1024KB,4,latency_p99,us,312476.000000
randwrite,64,1024KB,8,latency_p99,us,362808.000000
randwrite,64,1024KB,16,latency_p99,us,608175.000000
randwrite,64,1024KB,88,latency_p99,us,1384121.000000
randwrite,64,1024KB,96,latency_p99,us,1249903.000000
randwrite,64,1024KB,112,latency_p99,us,1569000.000000
randwrite,64,1024KB,128,latency_p99,us,1586000.000000
randwrite,64,1536KB,1,latency_p99,us,210764.000000
randwrite,64,1536KB,2,latency_p99,us,291505.000000
randwrite,64,1536KB,4,latency_p99,us,299893.000000
randwrite,64,1536KB,8,latency_p99,us,308282.000000
randwrite,64,1536KB,16,latency_p99,us,312476.000000
randwrite,64,1536KB,24,latency_p99,us,358613.000000
randwrite,64,1536KB,40,latency_p99,us,743000.000000
randwrite,64,1536KB,56,latency_p99,us,1183000.000000
randwrite,64,1536KB,72,latency_p99,us,1485000.000000
randwrite,64,1536KB,88,latency_p99,us,1670000.000000
randwrite,64,1536KB,96,latency_p99,us,1804000.000000
randwrite,64,1536KB,112,latency_p99,us,2198000.000000
randwrite,64,1536KB,128,latency_p99,us,2433000.000000
randwrite,64,2048KB,1,latency_p99,us,10683.000000
randwrite,64,2048KB,2,latency_p99,us,137364.000000
randwrite,64,2048KB,4,latency_p99,us,141558.000000
randwrite,64,2048KB,8,latency_p99,us,147850.000000
randwrite,64,2048KB,16,latency_p99,us,156238.000000
randwrite,64,2048KB,24,latency_p99,us,164627.000000
randwrite,64,2048KB,40,latency_p99,us,177210.000000
randwrite,64,2048KB,56,latency_p99,us,187696.000000
randwrite,64,2048KB,72,latency_p99,us,312476.000000
randwrite,64,2048KB,88,latency_p99,us,371196.000000
randwrite,64,2048KB,96,latency_p99,us,467665.000000
randwrite,64,2048KB,112,latency_p99,us,505414.000000
randwrite,64,2048KB,128,latency_p99,us,651000.000000
