rw,num_jobs,cache_size,qd,metric,unit,value
randwrite,8,512KB,1,iops,KIOPS,9.794000
randwrite,8,512KB,2,iops,KIOPS,14.300000
randwrite,8,512KB,4,iops,KIOPS,17.700000
randwrite,8,512KB,8,iops,KIOPS,20.600000
randwrite,8,512KB,16,iops,KIOPS,21.800000
randwrite,8,512KB,24,iops,KIOPS,25.500000
randwrite,8,512KB,40,iops,KIOPS,33.700000
randwrite,8,512KB,56,iops,KIOPS,33.300000
randwrite,8,512KB,72,iops,KIOPS,31.900000
randwrite,8,512KB,88,iops,KIOPS,30.700000
randwrite,8,512KB,96,iops,KIOPS,29.000000
randwrite,8,512KB,112,iops,KIOPS,27.800000
randwrite,8,512KB,128,iops,KIOPS,26.300000
randwrite,8,1024KB,1,iops,KIOPS,5.942000
randwrite,8,1024KB,2,iops,KIOPS,7.137000
randwrite,8,1024KB,4,iops,KIOPS,8.739000
randwrite,8,1024KB,8,iops,KIOPS,11.200000
randwrite,8,1024KB,16,iops,KIOPS,11.700000
randwrite,8,1024KB,24,iops,KIOPS,12.600000
randwrite,8,1024KB,40,iops,KIOPS,13.700000
randwrite,8,1024KB,56,iops,KIOPS,14.000000
randwrite,8,1024KB,72,iops,KIOPS,14.900000
randwrite,8,1024KB,88,iops,KIOPS,14.000000
randwrite,8,1024KB,96,iops,KIOPS,14.700000
randwrite,8,1024KB,112,iops,KIOPS,15.600000
randwrite,8,1024KB,128,iops,KIOPS,15.400000
randwrite,8,1536KB,1,iops,KIOPS,6.937000
randwrite,8,1536KB,2,iops,KIOPS,6.780000
randwrite,8,1536KB,4,iops,KIOPS,9.894000
randwrite,8,1536KB,8,iops,KIOPS,10.600000
randwrite,8,1536KB,16,iops,KIOPS,12.000000
randwrite,8,1536KB,24,iops,KIOPS,12.900000
randwrite,8,1536KB,40,iops,KIOPS,15.600000
randwrite,8,1536KB,56,iops,KIOPS,11.300000
randwrite,8,1536KB,72,iops,KIOPS,17.100000
randwrite,8,1536KB,88,iops,KIOPS,15.200000
randwrite,8,1536KB,96,iops,KIOPS,15.000000
randwrite,8,1536KB,112,iops,KIOPS,13.300000
randwrite,8,1536KB,128,iops,KIOPS,17.700000
randwrite,8,2048KB,1,iops,KIOPS,15.200000
randwrite,8,2048KB,2,iops,KIOPS,26.500000
randwrite,8,2048KB,4,iops,KIOPS,41.000000
randwrite,8,2048KB,8,iops,KIOPS,54.500000
randwrite,8,2048KB,16,iops,KIOPS,61.900000
randwrite,8,2048KB,24,iops,KIOPS,63.300000
randwrite,8,2048KB,40,iops,KIOPS,63.500000
randwrite,8,2048KB,56,iops,KIOPS,62.900000
randwrite,8,2048KB,72,iops,KIOPS,61.600000
randwrite,8,2048KB,88,iops,KIOPS,59.600000
randwrite,8,2048KB,96,iops,KIOPS,57.100000
randwrite,8,2048KB,112,iops,KIOPS,56.500000
randwrite,8,2048KB,128,iops,KIOPS,55.300000
randwrite,16,512KB,1,iops,KIOPS,8.775000
randwrite,16,512KB,2,iops,KIOPS,10.200000
randwrite,16,512KB,4,iops,KIOPS,11.500000
randwrite,16,512KB,8,iops,KIOPS,12.800000
randwrite,16,512KB,16,iops,KIOPS,19.500000
randwrite,16,512KB,24,iops,KIOPS,19.500000
randwrite,16,512KB,40,iops,KIOPS,19.800000
randwrite,16,512KB,56,iops,KIOPS,19.500000
randwrite,16,512KB,72,iops,KIOPS,18.800000
randwrite,16,512KB,88,iops,KIOPS,18.600000
randwrite,16,512KB,96,iops,KIOPS,18.000000
randwrite,16,512KB,112,iops,KIOPS,18.800000
randwrite,16,512KB,128,iops,KIOPS,18.600000
randwrite,16,1024KB,1,iops,KIOPS,7.675000
randwrite,16,1024KB,2,iops,KIOPS,7.639000
randwrite,16,1024KB,4,iops,KIOPS,9.720000
randwrite,16,1024KB,8,iops,KIOPS,11.000000
randwrite,16,1024KB,16,iops,KIOPS,13.000000
